user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,age,class
18206,7/22/15 12:31,10/8/15 18:32,48,ORRLTMSYPTPJD,Ads,FireFox,M,27,0
37868,6/20/15 19:20,9/5/15 3:46,45,KJOWUXZOEIHTI,SEO,Chrome,F,36,0
68741,6/29/15 11:25,10/23/15 5:30,70,AWSZQIXMJRSSM,SEO,IE,M,30,0
392987,3/15/15 5:58,6/6/15 19:50,10,TETAWJNXPTSUQ,Ads,FireFox,M,34,0
237947,1/19/15 2:38,3/9/15 8:20,26,MGJYZOJSCHOED,Direct,Chrome,F,18,0
277752,5/26/15 23:41,7/6/15 18:21,38,WGYEMFSBEJDJR,Direct,IE,M,39,0
111442,1/10/15 18:57,1/22/15 12:39,17,YKPOAGQERUBDX,SEO,IE,M,37,0
177189,4/11/15 3:40,5/7/15 13:42,27,VDMKBZANFPVDG,SEO,Safari,F,28,0
32333,6/9/15 4:33,7/2/15 2:46,47,JSLGHQYXHLBUN,Direct,FireFox,F,21,0
163700,3/15/15 18:54,6/13/15 15:33,53,XGTDJZRLNVHPD,SEO,Safari,M,36,0
307455,5/17/15 15:36,6/20/15 15:36,15,PWKUMPBGMMGDQ,Ads,Chrome,M,30,0
24371,3/1/15 0:37,3/12/15 12:02,71,ICXRAHVZCYRJZ,Ads,Chrome,F,38,1
334346,7/8/15 2:59,8/1/15 1:17,10,UBKZKIPWLQFTK,SEO,Chrome,M,48,0
267422,5/18/15 12:11,5/31/15 23:50,30,VDQHDXUBQOOXE,SEO,IE,F,30,0
252039,2/2/15 6:51,3/13/15 8:43,44,DJLPEXCUEVHXW,SEO,Safari,F,39,0
139960,6/19/15 4:45,7/24/15 2:25,32,WLKZIECJOYUYD,Ads,FireFox,F,43,0
1635,4/16/15 21:29,5/25/15 1:23,55,ZBPMWBCUOVLGX,Direct,Chrome,F,35,0
336492,8/12/15 0:58,9/19/15 11:47,32,SLSZQYROKNMFD,SEO,Safari,M,45,0
358118,8/16/15 7:32,10/1/15 4:44,84,GHEMEMHCMKMZW,Ads,Chrome,F,25,0
31886,2/7/15 7:28,2/16/15 17:36,15,DDTUHYZOLIQLJ,Direct,IE,M,18,0
170797,1/4/15 5:01,1/4/15 5:01,18,NCHKJIYGEHWOY,SEO,Safari,F,32,1
317335,4/4/15 16:29,5/22/15 16:36,23,GAQAQWASOTTPS,Direct,Safari,F,39,0
335974,2/18/15 17:52,3/20/15 22:09,87,ENANTHJUESGLC,Ads,IE,M,29,1
197282,6/19/15 21:37,7/8/15 11:06,49,FKDWOMCKUBNUD,Direct,FireFox,M,29,0
204073,1/9/15 5:45,1/9/15 5:45,35,BDRVERCNASSYM,Ads,Chrome,F,35,1
103770,4/18/15 9:50,7/10/15 23:14,13,DYMHUKXPKKMKE,SEO,IE,F,44,0
76468,4/1/15 14:38,5/31/15 21:35,11,NGLAQFRDIYNWP,Ads,Safari,M,36,0
110401,7/26/15 16:31,9/18/15 0:56,50,PPTJPBWKFUYIL,Direct,IE,M,31,0
197681,8/14/15 15:42,12/5/15 8:44,23,HNEXLLTXWFAAQ,Ads,IE,F,40,0
2376,3/7/15 7:54,4/30/15 23:03,49,IXLRXHJVLDIJF,SEO,IE,M,38,0
281430,1/6/15 2:40,4/28/15 8:46,18,OFZRXFBCTRBWK,SEO,Safari,M,40,0
243110,5/26/15 9:39,7/22/15 20:19,43,UNHVEBUGQOWDQ,Ads,Chrome,F,38,0
245219,6/4/15 2:39,9/1/15 8:31,51,RXAZLJWRZTTKB,SEO,Chrome,F,36,0
114214,6/10/15 18:24,8/30/15 11:15,33,KAZNBFMYGQLWV,SEO,FireFox,F,46,0
142355,7/16/15 1:58,8/27/15 10:39,60,TWPDDBNKWHGET,Direct,Chrome,F,37,0
127220,3/6/15 13:31,4/9/15 7:15,68,WCZUKKKSQUYRK,SEO,Chrome,M,32,0
241952,7/11/15 18:02,10/1/15 20:25,28,TVEIAQNGUYDRI,Ads,FireFox,M,33,0
251598,8/2/15 12:34,9/11/15 10:12,17,REPRVOIILXOVY,SEO,FireFox,M,43,0
365860,6/16/15 10:30,8/12/15 9:39,23,OGLZBPWGBHVGZ,SEO,Chrome,F,34,0
168813,7/4/15 10:26,8/25/15 2:26,49,WKPLEWAODGRYE,Ads,FireFox,M,43,0
346959,1/5/15 15:58,2/20/15 7:15,53,GMZPNJUPJOZAU,SEO,Chrome,M,33,0
131440,6/23/15 0:10,8/15/15 19:00,60,VDDDSTDTDZVBN,SEO,Chrome,M,28,0
396228,7/25/15 21:52,8/7/15 12:00,12,XCWHXEOLGXQWT,Direct,IE,M,41,0
287584,1/1/15 17:21,1/1/15 17:21,59,OGBNHQHDZLGFZ,Ads,Chrome,M,33,1
101568,1/11/15 8:42,3/5/15 3:44,61,LGFQXZHXFODAY,Ads,IE,F,40,0
330925,5/16/15 19:05,5/22/15 8:24,51,OSOQHWIOYDPAF,Ads,FireFox,F,34,0
283837,5/2/15 6:39,8/12/15 5:10,64,BZHJVVSKNCGIX,SEO,Chrome,M,32,0
94605,1/15/15 12:44,4/6/15 7:11,19,TDRJWCJIFXLHW,Ads,IE,M,44,0
389615,1/19/15 20:31,4/4/15 19:15,12,VOONHQNSEZAFO,Ads,Safari,F,48,0
309412,2/28/15 6:33,4/24/15 10:08,13,DYYVASLFJVATF,SEO,FireFox,M,29,0
378352,2/16/15 6:23,4/10/15 21:16,27,MYOTPSLQZYJLD,Direct,IE,F,27,0
77665,7/6/15 14:01,10/4/15 3:49,30,RNJVMTYLWNXCD,SEO,FireFox,F,31,0
25415,6/26/15 0:39,10/20/15 2:26,11,GYDWFWXYSEQOR,Ads,Chrome,M,34,0
327903,4/9/15 16:51,5/16/15 8:48,74,PRAXLZCCZLTGH,Ads,Chrome,M,29,0
264198,3/10/15 16:15,4/18/15 23:24,22,YMMDUFRZICMSO,Ads,Chrome,F,28,0
206710,3/6/15 7:36,5/12/15 6:01,37,OHHBQQKDIPICX,Ads,FireFox,M,18,0
320286,4/1/15 11:31,5/25/15 23:48,13,SHDISYXGFYWXR,Direct,FireFox,M,28,0
109056,3/18/15 5:17,3/24/15 16:56,14,MHSJRNNFKFJXO,SEO,Chrome,M,32,1
312268,6/29/15 11:42,7/16/15 10:59,63,DMIYLGBXCCCIQ,SEO,Opera,F,39,0
379569,2/26/15 16:36,6/25/15 23:10,12,IKCJHOYZGHPUY,Ads,FireFox,M,30,0
361428,7/25/15 21:55,8/13/15 15:16,42,QNJSEAICSOJUP,Ads,Chrome,F,36,0
16062,6/9/15 8:06,6/10/15 5:00,16,EZIOJCDLYHAKZ,SEO,Opera,F,37,0
66916,2/6/15 4:57,3/27/15 18:07,29,GLLWIMYUHMFIX,Ads,Safari,F,29,0
322595,3/25/15 22:02,4/13/15 17:42,38,EDVBPFOPHWHLG,Ads,Chrome,M,23,0
285810,3/24/15 17:47,5/11/15 13:14,44,UMJMTHJTAFMPD,Direct,Chrome,M,33,0
42500,7/18/15 5:25,7/27/15 5:50,17,FWVAMBDAMUBGU,Ads,Safari,F,46,0
250388,1/13/15 22:47,4/6/15 16:38,25,RZJEMYBHNBIIP,Direct,Chrome,M,36,0
381349,1/4/15 23:22,1/4/15 23:22,32,GOCPWNEUSWTEP,SEO,FireFox,M,25,1
110477,1/22/15 1:30,2/3/15 23:57,58,IISECSYXHGFHP,Direct,FireFox,F,37,0
161618,3/23/15 6:44,7/7/15 20:01,42,BFTLAQAUBBTYC,Direct,Safari,F,20,0
10913,2/6/15 21:59,4/14/15 10:07,53,IRAHTSKXLLYRY,Direct,Opera,M,42,0
121829,3/28/15 15:37,3/29/15 17:47,31,KBYVNVFAGDJDZ,Ads,Chrome,F,27,0
158558,2/17/15 15:10,4/23/15 15:26,15,BBZJUZISWUTOK,Ads,FireFox,M,41,0
31259,2/7/15 15:05,2/21/15 6:35,73,TYIOLOJBYKFGR,Ads,Chrome,M,36,0
316907,5/20/15 1:04,6/28/15 0:19,42,KGKIQVRQQDEKZ,Ads,IE,F,23,0
101613,2/14/15 10:47,3/15/15 15:09,40,VKBHHSQCREYFK,Ads,Safari,M,31,0
254438,3/8/15 22:27,5/12/15 14:38,34,YELLXNMKYTMIC,Ads,Opera,M,32,0
26954,4/17/15 9:50,5/2/15 16:39,27,ZTIDRVPPIILPF,SEO,IE,M,28,0
2465,7/3/15 15:10,10/9/15 6:18,59,YQWZFRMBNRBJR,Ads,Chrome,F,26,0
397584,2/1/15 12:21,2/21/15 9:41,27,FDKUCDVGPOCJV,Ads,Chrome,F,35,1
28801,4/18/15 19:52,7/10/15 6:42,19,XKGMNUPVOGLAF,Ads,FireFox,M,31,0
66091,1/6/15 21:00,1/27/15 4:57,13,FXSENAVOGJRUA,Ads,Chrome,F,29,0
164884,8/15/15 5:39,11/9/15 1:10,47,FPHTEWLURENET,Ads,Chrome,M,25,0
333598,2/10/15 8:46,4/23/15 8:22,53,AOLGVLUTCZIZT,Ads,Chrome,M,20,0
48696,1/12/15 4:28,3/13/15 20:47,29,ZCDBQYFCKEHPZ,SEO,Chrome,M,24,0
58677,3/3/15 16:59,3/22/15 20:05,49,LJOUPODJXTJSL,Direct,FireFox,M,24,0
192412,5/13/15 19:37,7/22/15 23:58,24,HGCUDUXIGUDUT,Ads,Chrome,M,20,0
84785,4/30/15 11:26,7/2/15 6:30,13,VECACZYIUNAKC,SEO,IE,F,41,0
141150,3/7/15 5:04,4/20/15 15:11,36,UCHTCHORMDUNK,SEO,Chrome,F,30,0
240336,7/8/15 20:32,8/1/15 19:03,13,RUSDTTYKNFJME,Direct,IE,M,41,0
202817,2/3/15 22:33,4/3/15 21:01,22,ZECUNLYVYTEEL,Direct,Safari,M,33,0
39645,8/10/15 20:26,8/30/15 9:26,10,PAEUIWDYALQXK,Ads,Chrome,M,38,0
193335,2/18/15 4:38,3/15/15 3:58,13,UHRJAXMWFECYI,Direct,Chrome,F,40,0
240995,1/29/15 10:26,4/25/15 3:45,36,GLDKZZMEEYPWQ,Ads,Chrome,M,30,0
1553,2/23/15 3:06,6/11/15 8:32,55,DHUIEIDWNWBJP,Ads,Chrome,M,40,0
80122,3/11/15 5:34,5/31/15 16:50,10,WJMRURWFCVCRV,SEO,IE,F,20,0
110089,2/19/15 19:28,3/29/15 7:03,79,NNJUCZXYSWYSF,SEO,IE,M,22,0
219090,4/28/15 11:38,8/7/15 9:22,27,CBMLATKSQNCAQ,SEO,Chrome,M,29,0
141736,3/2/15 8:00,4/16/15 7:35,24,QCOUUPZZGHWRT,SEO,Chrome,F,24,0
356731,3/5/15 4:39,4/5/15 7:54,21,CMAZTHPFTENPT,SEO,Chrome,F,29,0
30167,7/11/15 22:04,8/10/15 13:23,9,KRMEEGWWKLDWS,SEO,Chrome,F,32,0
177665,6/3/15 9:32,7/25/15 13:20,24,YZPWNQXKUXMCC,SEO,Safari,F,28,0
102870,7/1/15 12:27,9/12/15 10:11,53,KMENNZRYOGEUM,Ads,Chrome,F,37,0
14005,1/3/15 17:33,1/11/15 14:22,13,ZPKLKKBOSGJZE,SEO,Safari,F,21,0
146648,8/14/15 16:50,11/18/15 1:21,18,JNNVNAIGFXCZL,Ads,IE,F,46,0
208929,7/7/15 21:49,7/10/15 1:04,49,LQBKNMVGHJSWX,SEO,Chrome,M,26,0
291163,7/8/15 17:17,9/24/15 17:10,46,ORBIAZPFUPYFD,SEO,Safari,M,31,0
328273,3/31/15 13:16,5/16/15 4:07,11,UQIRZDWYHCTHQ,SEO,FireFox,M,18,0
299979,1/29/15 6:51,3/28/15 12:04,41,MZYCKWELUXVER,SEO,Safari,M,34,0
334657,3/28/15 12:36,6/22/15 17:56,18,RWCDBJBAZUEXY,Ads,Chrome,M,28,0
78306,4/19/15 23:29,7/18/15 0:35,31,XPLKINTUFURUV,SEO,IE,M,34,0
217617,6/27/15 9:40,8/23/15 0:36,20,AWTPLZIASPOFD,Ads,Chrome,F,30,0
365343,2/5/15 4:13,3/11/15 10:11,31,JQOUVEUWHDTRN,Direct,Chrome,F,34,0
12707,5/14/15 13:43,8/22/15 18:02,53,LBZJQHWXIOJOW,Direct,Safari,M,32,0
211534,1/17/15 12:49,3/6/15 19:02,48,URGYTNAPXOXLF,SEO,Chrome,M,32,0
29440,3/24/15 15:01,7/19/15 9:53,50,PSEFDUGGFJAOK,Ads,IE,F,38,0
340999,7/12/15 20:17,10/14/15 17:55,55,MSQLBFMZSYVYL,SEO,Chrome,F,28,0
15098,1/8/15 5:00,1/8/15 5:00,71,PJFNQBIUAITFZ,Ads,Safari,F,35,1
362922,7/29/15 3:33,8/30/15 2:33,49,FFUVYUSUEJEON,SEO,Chrome,M,33,0
302013,2/28/15 2:41,4/10/15 23:18,53,HBYEGNSPXCFAR,SEO,Safari,M,39,0
208487,3/22/15 7:04,6/18/15 21:16,42,HMDQDAHAMQUOA,SEO,FireFox,M,39,0
346563,1/4/15 3:38,1/4/15 3:38,14,IOVPBTEAMIPSI,SEO,IE,F,40,1
344857,4/11/15 19:13,5/5/15 23:21,22,TVSIMLVRTVBAK,Ads,IE,F,34,0
127501,3/26/15 5:31,7/11/15 12:55,34,RNFAAYDAYKGGR,SEO,Safari,M,46,0
349359,4/9/15 9:37,4/18/15 15:40,51,RWWYERAIKWVHE,Ads,Chrome,M,46,0
60785,4/11/15 22:16,7/15/15 23:14,40,XCRPTPKOEKALE,SEO,Safari,F,26,0
318723,7/27/15 0:19,9/11/15 16:58,27,LDUYFXRFQQXRB,Ads,Chrome,M,37,0
292052,4/4/15 6:09,7/18/15 17:49,27,NMRMEJPMOPRXA,Ads,Chrome,M,44,0
96027,2/4/15 10:12,2/28/15 15:50,27,JQRJCXICJBGGO,Ads,Chrome,M,45,0
319917,3/21/15 8:19,6/16/15 11:20,25,ZVFGLKHAPLLZN,SEO,IE,M,29,0
124650,7/7/15 13:39,7/15/15 16:57,12,TMVCGTWKYYAEY,SEO,FireFox,F,37,0
397874,1/16/15 4:40,3/29/15 13:55,55,TIVDHXBGYHDCN,Ads,Chrome,M,37,0
139795,3/3/15 7:08,3/16/15 10:00,20,LFMANANXSXYUF,SEO,Chrome,M,27,0
33005,3/26/15 17:27,5/5/15 20:29,31,WTMSARNQOGDQT,SEO,IE,F,21,0
187655,5/30/15 13:22,6/24/15 18:01,12,EMELDCOTDIMVH,SEO,IE,F,25,0
194021,3/1/15 10:50,3/4/15 13:30,64,KLOBKTWUPIJHO,Ads,FireFox,M,26,0
148093,7/13/15 20:49,9/23/15 3:19,18,DKETEHYAMUDSI,Direct,FireFox,M,34,0
378414,5/2/15 13:07,8/15/15 5:05,80,LPQUULDGEHMQV,SEO,IE,F,21,0
293194,5/2/15 13:40,5/30/15 23:21,43,RWJJFWRILNEBP,SEO,IE,M,21,1
398972,4/15/15 20:25,8/9/15 10:03,63,NYWAMZBNQSAZQ,Ads,Safari,M,39,0
9625,1/26/15 13:22,4/21/15 4:08,36,HHEUUTLGRSONN,Ads,FireFox,M,26,0
245379,7/18/15 15:40,9/24/15 17:45,24,WEXYGXPKMTPJL,Ads,FireFox,F,27,0
299148,6/28/15 8:55,10/18/15 17:04,67,HAOABTJFEMSOK,Ads,FireFox,F,42,0
193024,4/12/15 7:43,7/16/15 14:55,23,OXADWIXDYJLUI,Direct,FireFox,F,39,0
201780,7/7/15 0:25,8/21/15 9:42,28,MPFYHEJKTEKNC,SEO,IE,M,48,0
80285,3/23/15 23:04,5/26/15 4:54,56,VTFRCVTSVLTKY,SEO,Chrome,M,21,0
200307,4/17/15 8:09,8/3/15 8:53,56,RGQNNPKQTEKAM,SEO,Chrome,M,25,0
170160,5/14/15 18:13,7/11/15 17:08,60,IIHGYFCXWUTDI,Direct,Chrome,F,47,0
315457,3/19/15 2:35,5/19/15 6:38,58,CMHVWRKLNZLVW,SEO,Safari,M,28,0
154037,2/15/15 3:44,4/22/15 9:12,24,LRYXVNZYNQOFQ,SEO,Safari,M,34,0
65217,1/2/15 10:12,1/2/15 10:12,16,TPDHPKWICQKTG,Direct,FireFox,M,28,1
104112,1/24/15 4:48,4/13/15 12:30,20,REJBMGKUAVYRW,Direct,Safari,F,45,0
128902,6/19/15 10:54,8/27/15 4:34,51,RSHXEVHTFLQIC,Ads,Safari,M,36,0
288328,2/21/15 13:24,6/4/15 4:30,44,RHSWYWGKTITIP,Ads,Chrome,M,39,1
326523,1/4/15 21:36,2/21/15 15:34,10,QKACHPRWPNFKT,SEO,IE,F,36,0
282397,7/15/15 1:20,8/16/15 5:48,12,VJNIVUTTUQOBX,Ads,Chrome,M,51,0
193495,3/6/15 14:33,6/13/15 10:35,49,FMGERZGTRNWWQ,SEO,Safari,M,19,0
221341,3/6/15 5:35,4/16/15 3:55,36,TBLUESNJHLIWY,Ads,Chrome,F,32,0
399696,2/14/15 10:13,4/8/15 12:01,56,OHJDPSSOPHXTU,SEO,Chrome,M,22,0
311754,3/30/15 23:38,7/21/15 12:46,51,PUHXJAWEKCVZS,SEO,IE,F,23,0
35195,1/1/15 1:47,1/1/15 1:47,19,SQWWBFDRYPGYA,SEO,IE,F,36,1
203223,1/4/15 23:28,5/4/15 14:03,15,VTRTTAZXHRBJU,SEO,IE,M,40,0
152811,4/11/15 4:26,8/9/15 4:15,82,EWVJSHPSNZWKW,Ads,Chrome,M,41,0
391903,2/1/15 19:53,3/24/15 11:04,28,QZSUACGQMSIOT,Direct,Chrome,M,25,0
375241,1/27/15 18:42,4/3/15 0:20,33,HUQIPWJQIXMVI,SEO,Safari,M,19,0
178877,4/29/15 4:27,7/4/15 22:08,54,GEUANUZZTZFOB,Direct,Chrome,F,33,0
149,6/5/15 2:44,9/13/15 14:22,32,VFQWCTQFCXDXV,SEO,IE,M,41,0
228316,3/1/15 1:20,5/29/15 1:52,13,PSXNGIVTLRQRJ,SEO,IE,M,35,0
195437,4/25/15 19:02,5/26/15 3:05,30,HZXAMQZMQJTBX,Ads,Chrome,F,24,0
289123,4/4/15 12:49,7/5/15 11:08,16,YDAAACMCUHLGS,Direct,IE,M,24,0
255734,5/5/15 0:36,5/9/15 7:03,22,CFDXEFYOGWIJO,Direct,IE,M,30,0
41660,3/10/15 11:14,4/19/15 7:00,45,VDQHDXUBQOOXE,Ads,Safari,F,37,0
44169,6/27/15 8:49,8/18/15 8:40,24,TSWJRYMQPQSAT,Ads,Chrome,M,28,0
189907,5/10/15 13:36,7/15/15 11:53,45,ZZDZUJRFGMANU,Ads,IE,M,31,0
376022,8/3/15 4:21,11/23/15 17:08,18,PLBBHJJTAIIYN,SEO,IE,M,19,0
9113,3/7/15 10:40,6/13/15 1:32,53,SSHXRKQAKQPNJ,SEO,Safari,M,34,0
65350,3/7/15 16:38,5/11/15 20:31,23,YQFQFFQKYUCLJ,Ads,FireFox,M,36,0
222557,2/13/15 6:31,3/23/15 22:13,33,JDKYXEZHXGZXM,Ads,FireFox,F,36,0
288479,5/10/15 3:05,8/15/15 8:20,93,OPFBATIMTCWDL,SEO,Safari,M,32,0
384527,5/29/15 20:59,7/16/15 14:04,61,FXIDRKBGCYXFC,SEO,IE,F,22,0
98535,1/6/15 12:52,1/6/15 12:52,52,RWCELJOVGBDVR,SEO,Chrome,M,38,1
363846,4/9/15 13:10,7/15/15 14:36,55,OZMYPLHENLPXX,Ads,FireFox,M,38,0
202559,7/28/15 9:00,8/10/15 0:44,16,IZBBSMXQQIHXG,SEO,FireFox,M,33,0
348818,2/15/15 10:15,4/5/15 20:02,9,VRMWTEKUJJPJT,Ads,Chrome,F,26,0
179551,3/27/15 15:46,6/19/15 16:34,22,IVYTWTSHNXTBL,SEO,Chrome,F,31,0
347245,7/25/15 2:20,9/18/15 16:34,80,RNWHWZKWKSVHL,SEO,IE,F,24,0
243441,4/7/15 7:52,7/17/15 10:27,38,UJYQEVXHJXNFW,Ads,Chrome,F,44,0
380115,1/4/15 23:37,1/4/15 23:37,25,WGXNANRLKAIGZ,Direct,Chrome,F,38,1
286287,5/6/15 9:58,5/22/15 12:58,41,CHKTIRIMSWZQG,Ads,Chrome,M,21,0
100365,5/9/15 2:59,7/27/15 18:48,58,NMJYEDYSFAWKH,Direct,Chrome,F,26,0
11953,8/18/15 0:52,10/31/15 17:50,30,RDFJZKTEFVMUS,Ads,Chrome,M,30,0
200462,1/7/15 3:03,1/7/15 3:03,47,ZCYTEJGAMYXWH,SEO,Chrome,F,33,1
194156,7/25/15 10:34,11/20/15 14:37,15,KQIFKEDTUQAIK,Ads,IE,M,26,0
341479,3/14/15 6:05,6/28/15 7:11,15,CUPWJMZBPLKCI,Ads,Chrome,M,38,0
109349,8/15/15 6:52,10/29/15 7:33,41,FLSSPINRXYYBE,Ads,Safari,F,28,0
314116,6/30/15 20:12,7/25/15 7:43,17,BPIJUDUZPVFTA,Ads,Chrome,M,36,0
16979,3/30/15 7:11,7/13/15 11:08,19,YWGOKJIHQFNYY,Direct,Safari,M,35,0
11116,6/3/15 23:38,7/5/15 13:50,67,XPZBYOZKKAPBI,SEO,Chrome,F,36,0
47222,7/29/15 4:59,11/12/15 12:02,60,CJSYEIZNQOYAD,SEO,Chrome,F,32,0
70590,2/16/15 14:24,4/23/15 3:26,29,HCXPOUQUEYVBH,Ads,Safari,F,28,0
221392,6/21/15 14:47,7/25/15 22:05,37,FXSCSYVUYQTDB,Direct,Chrome,M,47,0
155473,3/4/15 2:30,6/18/15 21:08,23,TPYMWZABPCNOW,SEO,FireFox,M,24,0
233990,5/6/15 23:09,7/5/15 20:23,28,IXAZQYDYKMBNK,Ads,Chrome,M,36,0
317128,1/20/15 19:00,3/15/15 15:19,10,XURIUNSMBYKDW,Direct,Safari,M,25,0
319531,5/3/15 18:16,8/16/15 5:43,10,WAEUISHLPDSIC,SEO,Safari,F,35,0
219191,5/6/15 19:33,5/28/15 21:30,47,OCTCLBXHEBBXM,SEO,IE,M,42,0
117158,1/16/15 20:06,3/16/15 16:09,20,MTSRYSRRDKRGV,SEO,Chrome,M,31,0
244671,3/23/15 10:50,6/15/15 5:25,44,EGGBKKPOQVMRH,Ads,Safari,M,28,0
262080,1/7/15 22:06,1/7/15 22:06,39,PLJXCAXIAFSNZ,Direct,Chrome,M,36,1
122764,4/23/15 2:58,5/20/15 22:59,31,VHIVTEFAKMUXH,Ads,Chrome,F,25,0
365985,2/10/15 5:08,4/23/15 13:28,52,PZIUFGYHEXECZ,SEO,Chrome,M,43,0
120708,7/1/15 13:50,7/9/15 18:39,45,WRNKFMNLOSEMN,Ads,Safari,F,20,1
340835,6/8/15 7:26,9/4/15 3:30,51,EEZLCIDGNTAZP,SEO,IE,M,22,0
74569,7/28/15 8:39,9/23/15 3:00,56,RBYRMCSFRLNEF,Ads,Chrome,M,35,0
170737,5/1/15 3:08,8/5/15 9:46,28,FYIFIWKXZAABF,Direct,Chrome,M,43,0
95597,2/10/15 6:14,3/2/15 8:59,55,VFMPZQSYQSNRV,Ads,Chrome,M,32,0
316311,7/20/15 18:19,7/21/15 22:59,52,ZXCZBKFNARDZV,Ads,Chrome,M,30,0
112165,7/20/15 2:11,10/16/15 23:16,25,WCZOQXELGGBKS,Ads,Chrome,F,28,0
123294,1/9/15 12:48,1/9/15 12:48,45,VEQOQPGGZUCWY,Direct,Chrome,F,27,1
89527,7/7/15 3:10,7/30/15 17:34,57,XTFTLJHQGYJQQ,SEO,IE,F,36,0
299994,3/10/15 2:54,3/17/15 6:26,35,RNDLOSRYADRBU,Ads,FireFox,M,34,0
196433,2/20/15 1:35,4/16/15 1:04,44,RJNKCXKVURCMP,Ads,Safari,F,24,0
222960,1/28/15 15:20,3/14/15 6:29,35,FUTUYXHLFBKMH,SEO,Safari,M,36,0
315121,1/26/15 8:21,5/11/15 8:09,10,TCEEDUZOLXFXL,Ads,Chrome,F,34,0
344381,5/27/15 20:51,8/3/15 12:46,77,PJPRKTQSLRZIY,Direct,Opera,F,42,0
208427,7/27/15 7:32,9/16/15 0:50,72,UGFREQIQIROOB,SEO,IE,F,31,0
6295,2/8/15 5:37,2/17/15 7:31,59,SCIDDOZWSFHGV,SEO,Chrome,F,30,0
99422,6/9/15 10:57,9/28/15 3:19,26,UADXADHWGRBVZ,Direct,FireFox,F,31,0
337158,7/23/15 16:41,10/13/15 3:31,37,OICDTFRSILSXF,Direct,Chrome,M,30,0
325781,1/7/15 17:20,1/7/15 17:20,74,LOIFTMNJCVDRB,Direct,Safari,M,31,1
299527,5/20/15 19:47,5/31/15 10:08,57,FMWMYZLYZTNXC,SEO,Chrome,F,42,0
33169,7/26/15 0:17,10/27/15 11:20,43,SFCVABOOZABEN,Direct,FireFox,M,31,0
208709,1/6/15 4:06,1/6/15 4:06,30,AINTFVGUSGZFR,Direct,Safari,M,34,1
92605,5/25/15 1:52,7/23/15 2:50,17,RHRGKPZRYFMHT,Ads,Chrome,F,35,0
283915,1/11/15 7:59,1/11/15 7:59,42,MJQPCUGWJVWEB,Direct,Chrome,M,38,1
184661,7/24/15 2:20,11/12/15 14:34,41,GVZVJRJQLGBKF,Direct,FireFox,F,45,0
348813,1/8/15 18:13,1/8/15 18:13,31,FXOJBYSUTLWZX,SEO,Chrome,F,50,1
174963,7/16/15 17:08,9/27/15 6:00,47,ENLJYNCUNRYBC,Ads,Chrome,M,19,0
299031,2/11/15 7:14,2/11/15 19:21,39,AVKCQOKWAGVYM,SEO,Safari,M,34,0
188823,6/5/15 0:45,8/31/15 20:08,63,AMNPOPKGRRPKU,SEO,Safari,F,39,0
149770,7/12/15 5:04,9/14/15 23:56,21,BZSOUBPZQKMMQ,Ads,Chrome,F,41,0
161258,6/26/15 2:50,8/10/15 9:52,43,EAUFVEYSQIUIG,Direct,Safari,F,21,1
286282,5/25/15 1:05,7/26/15 1:27,10,SUYHVREHMBSCT,SEO,Chrome,M,34,0
325809,7/25/15 22:07,10/3/15 17:53,43,HKIEMXAZZNTXF,Ads,Chrome,M,40,0
328458,5/16/15 22:33,8/25/15 7:54,33,UWWXFFJLDPOBG,SEO,Chrome,M,31,0
151186,2/3/15 6:37,4/1/15 11:00,26,EUYXXKOBRNVND,Ads,Chrome,F,22,0
360807,8/1/15 9:10,11/12/15 12:57,58,BVEYGTSMLGDPS,SEO,Chrome,F,23,0
217342,3/14/15 0:17,3/21/15 20:20,30,HGYGKOTAOZBJZ,SEO,Chrome,M,29,0
292660,7/31/15 8:10,9/15/15 4:11,72,SCFJZSOAJOHTL,SEO,Chrome,F,36,0
30146,7/23/15 21:50,11/17/15 22:37,13,ABXVQZTJLNBOL,SEO,FireFox,M,53,1
137517,3/1/15 7:15,5/13/15 17:31,55,MLIMUZNYUCTIC,SEO,Safari,M,21,0
324571,6/19/15 20:48,6/29/15 12:58,55,SJGYBZWCYJPVE,SEO,IE,M,40,1
208992,1/30/15 19:14,5/3/15 7:31,27,CRSRTWOUARVFY,Direct,Chrome,M,31,0
2993,3/28/15 9:25,4/17/15 18:54,33,XUSZSYKEXKKFY,Direct,Safari,M,32,0
25752,7/17/15 7:36,7/21/15 3:28,53,ZJFOBMJRGXLIU,Direct,Chrome,F,20,0
106484,2/12/15 20:06,3/8/15 7:14,36,RWXSAVWLAOARZ,Ads,IE,F,39,0
399950,4/5/15 4:41,4/13/15 23:44,76,JEROLZKDHCSOP,Ads,Chrome,M,29,0
53332,5/22/15 7:03,5/26/15 4:14,44,LNQEOUZPWSHEY,SEO,Chrome,F,29,0
238235,7/20/15 8:38,10/25/15 4:50,36,GYDUCOKHDKGIG,SEO,Safari,M,37,0
93794,4/4/15 4:27,5/13/15 22:47,50,IOXISIGXIYWZT,Ads,FireFox,F,20,0
379368,8/17/15 1:49,11/22/15 15:09,32,LZPOJFFRCOVOO,Ads,FireFox,M,34,0
113544,5/5/15 2:17,7/27/15 14:13,23,VRYENVKHWYVIF,Ads,FireFox,F,26,0
